"date","reproduction_rate","metric","mobility_change_from_baseline"
"2020-04-14",1.58,"6",-44
"2020-04-14",1.58,"1",-57
"2020-04-14",1.58,"2",-50
"2020-04-14",1.58,"3",21
"2020-04-15",1.57,"4",-51
"2020-04-15",1.57,"5",-13
"2020-04-15",1.57,"6",-44
"2020-04-15",1.57,"1",-56
"2020-04-15",1.57,"2",-50
"2020-04-15",1.57,"3",21
"2020-04-16",1.56,"4",-51
"2020-04-16",1.56,"5",-15
"2020-04-16",1.56,"6",-45
"2020-04-16",1.56,"1",-57
"2020-04-16",1.56,"2",-51
"2020-04-16",1.56,"3",22
"2020-04-17",1.55,"4",-55
"2020-04-17",1.55,"5",-18
"2020-04-17",1.55,"6",-47
"2020-04-17",1.55,"1",-58
"2020-04-17",1.55,"2",-47
"2020-04-17",1.55,"3",24
"2020-04-18",1.55,"4",-59
"2020-04-18",1.55,"5",-23
"2020-04-18",1.55,"6",-51
"2020-04-18",1.55,"1",-55
"2020-04-18",1.55,"2",-29
"2020-04-18",1.55,"3",17
"2020-04-19",1.55,"4",-62
"2020-04-19",1.55,"5",-28
"2020-04-19",1.55,"6",-56
"2020-04-19",1.55,"1",-56
"2020-04-19",1.55,"2",-26
"2020-04-19",1.55,"3",13
"2020-04-20",1.54,"4",-55
"2020-04-20",1.54,"5",-25
"2020-04-20",1.54,"6",-47
"2020-04-20",1.54,"1",-57
"2020-04-20",1.54,"2",-47
"2020-04-20",1.54,"3",20
"2020-04-21",1.53,"4",-58
"2020-04-21",1.53,"5",-28
"2020-04-21",1.53,"6",-50
"2020-04-21",1.53,"1",-60
"2020-04-21",1.53,"2",-50
"2020-04-21",1.53,"3",21
"2020-04-22",1.52,"4",-58
"2020-04-22",1.52,"5",-27
"2020-04-22",1.52,"6",-51
"2020-04-22",1.52,"1",-60
"2020-04-22",1.52,"2",-50
"2020-04-22",1.52,"3",22
"2020-04-23",1.51,"4",-59
"2020-04-23",1.51,"5",-28
