"date","reproduction_rate","metric","mobility_change_from_baseline"
"2020-04-02",1.5,"1",-73
"2020-04-02",1.5,"2",-66
"2020-04-02",1.5,"3",30
"2020-04-03",1.43,"4",-79
"2020-04-03",1.43,"5",-21
"2020-04-03",1.43,"6",-38
"2020-04-03",1.43,"1",-72
"2020-04-03",1.43,"2",-65
"2020-04-03",1.43,"3",32
"2020-04-04",1.38,"4",-82
"2020-04-04",1.38,"5",-32
"2020-04-04",1.38,"6",-30
"2020-04-04",1.38,"1",-64
"2020-04-04",1.38,"2",-50
"2020-04-04",1.38,"3",22
"2020-04-05",1.34,"4",-76
"2020-04-05",1.34,"5",-36
"2020-04-05",1.34,"6",-13
"2020-04-05",1.34,"1",-60
"2020-04-05",1.34,"2",-46
"2020-04-05",1.34,"3",15
"2020-04-06",1.32,"4",-74
"2020-04-06",1.32,"5",-27
"2020-04-06",1.32,"6",-19
"2020-04-06",1.32,"1",-69
"2020-04-06",1.32,"2",-66
"2020-04-06",1.32,"3",26
"2020-04-07",1.28,"4",-72
"2020-04-07",1.28,"5",-19
"2020-04-07",1.28,"6",4
"2020-04-07",1.28,"1",-67
"2020-04-07",1.28,"2",-66
"2020-04-07",1.28,"3",26
"2020-04-08",1.24,"4",-73
"2020-04-08",1.24,"5",-25
"2020-04-08",1.24,"6",-3
"2020-04-08",1.24,"1",-66
"2020-04-08",1.24,"2",-64
"2020-04-08",1.24,"3",24
"2020-04-09",1.19,"4",-73
"2020-04-09",1.19,"5",-18
"2020-04-09",1.19,"6",-7
"2020-04-09",1.19,"1",-67
"2020-04-09",1.19,"2",-66
"2020-04-09",1.19,"3",27
"2020-04-10",1.15,"4",-75
"2020-04-10",1.15,"5",-14
"2020-04-10",1.15,"6",-12
"2020-04-10",1.15,"1",-67
"2020-04-10",1.15,"2",-66
"2020-04-10",1.15,"3",30
"2020-04-11",1.12,"4",-79
"2020-04-11",1.12,"5",-25
"2020-04-11",1.12,"6",-20
"2020-04-11",1.12,"1",-60
"2020-04-11",1.12,"2",-47
"2020-04-11",1.12,"3",20
"2020-04-12",1.1,"4",-75
"2020-04-12",1.1,"5",-40
"2020-04-12",1.1,"6",-24
"2020-04-12",1.1,"1",-61
"2020-04-12",1.1,"2",-45
"2020-04-12",1.1,"3",15
"2020-04-13",1.09,"4",-86
"2020-04-13",1.09,"5",-76
"2020-04-13",1.09,"6",-31
"2020-04-13",1.09,"1",-80
"2020-04-13",1.09,"2",-88
"2020-04-13",1.09,"3",35
"2020-04-14",1.07,"4",-73
"2020-04-14",1.07,"5",-11
"2020-04-14",1.07,"6",-26
"2020-04-14",1.07,"1",-70
"2020-04-14",1.07,"2",-66
"2020-04-14",1.07,"3",27
"2020-04-15",1.06,"4",-74
"2020-04-15",1.06,"5",-24
"2020-04-15",1.06,"6",-12
"2020-04-15",1.06,"1",-66
"2020-04-15",1.06,"2",-64
"2020-04-15",1.06,"3",25
"2020-04-16",1.02,"4",-73
"2020-04-16",1.02,"5",-20
"2020-04-16",1.02,"6",-4
"2020-04-16",1.02,"1",-67
"2020-04-16",1.02,"2",-65
"2020-04-16",1.02,"3",27
"2020-04-17",0.98,"4",-75
"2020-04-17",0.98,"5",-19
"2020-04-17",0.98,"6",-14
"2020-04-17",0.98,"1",-66
"2020-04-17",0.98,"2",-63
"2020-04-17",0.98,"3",30
"2020-04-18",0.95,"4",-80
"2020-04-18",0.95,"5",-35
"2020-04-18",0.95,"6",-54
"2020-04-18",0.95,"1",-67
"2020-04-18",0.95,"2",-45
"2020-04-18",0.95,"3",22
"2020-04-19",0.94,"4",-76
"2020-04-19",0.94,"5",-43
"2020-04-19",0.94,"6",-29
"2020-04-19",0.94,"1",-63
"2020-04-19",0.94,"2",-41
"2020-04-19",0.94,"3",15
"2020-04-20",0.93,"4",-66
